metname,inchikey
glcr,DSLZVSRJTYRBFB-LLEIAEIESA-L
tsul,DHCDFWKWKRSZHF-UHFFFAOYSA-M
t3c9palmeACP,NA
acg5p,FCVIHFVSXHOPSW-YFKPBYRVSA-K
tagdp__D,RNBGYGVWRKECFJ-OEXCPVAWSA-J
2dmmq8,GDUBPWSFXUAETN-AENDIINCSA-N
gthox,YPZRWBKMTBYPTK-BJDJZHNGSA-L
fadh2,YPZRHBJKEMOYQH-UYBVJOGSSA-L
r1p,YXJDFQJKERBOBM-TXICZTDVSA-L
glntrna,NA
glu__D,WHUUTDBJXJRKMK-GSVOUGTGSA-M
thrtrna,NA
3php,LFLUCDOSQPJJBE-UHFFFAOYSA-K
cgly,ZUKPVRWZDMRIEO-VKHMYHEASA-N
cbl1,OMAOKVYASDIYQG-DSRCUDDDSA-L
trnatrp,NA
cddec5eACP,NA
his__L,HNDVDQJCIGZPNO-YFKPBYRVSA-N
cpg180,ACOSNNHXZDLJJE-UHFFFAOYSA-M
3dhgulnp,BDUIIKXSXFDPEC-LWKDLAHASA-K
suchms,GNISQJGXJIDKDJ-YFKPBYRVSA-M
mettrna,NA
dhmtp,CILXJJLQPTUUSS-XQRVVYSFSA-N
2agpe140,DDUZNLUWXLYPCP-UHFFFAOYSA-N
n2o,GQPLMRYTRLFLPF-UHFFFAOYSA-N
3hhdcoa,DEHLMTDDPWDRDR-BCIKBWLNSA-J
lyx__L,SRBFZHDQGSBBOR-AEQNFAKKSA-N
dc2coa,MGNBGCRQQFMNBM-YJHHLLFWSA-J
23camp,KMYWVDDIPVNLME-KQYNXXCUSA-M
cdec3eACP,NA
co2,CURLTUGMZLYLDI-UHFFFAOYSA-N
3mob,QHKABHOOEWYVLI-UHFFFAOYSA-M
prfp,QOUSHGMTBIIAHR-KEOHHSTQSA-J
glcur1p,AIQDYKMWENWVQJ-QIUUJYRFSA-K
n8aspmd,FONIWJIDLJEJTL-UHFFFAOYSA-P
3otdcoa,IQNFBGHLIVBNOU-QSGBVPJFSA-J
na1,FKNQFGJONOIPTF-UHFFFAOYSA-N
leutrna,NA
dadp,DAEAPNUQQAICNR-RRKCRQDMSA-K
3dhsk,SLWWJZMPHJJOPH-PHDIDXHHSA-M
b2coa,KFWWCMJSYSSPSK-PAXLJYGASA-J
tdec2eACP,NA
cpppg3,NIUVHXTXUXOFEB-UHFFFAOYSA-J
acetol,XLSMFKSTNGKWQX-UHFFFAOYSA-N
trnaser,NA
uri,DRTQHJPVMGBUCF-XVFCMESISA-N
udcpp,UFPHFKCTOZIAFY-RDQGWRCRSA-L
1agpe161,NA
db4p,OKYHYXLCTGGOLM-UHFFFAOYSA-L
palmACP,NA
2mcacn,NUZLRKBHOBPTQV-ARJAWSKDSA-K
anhm3p,KGVLFEPQSVUIRC-FYQNUYSYSA-L
pe181,NA
dtmp,GYOZYWVXFNDGLU-XLPZGREQSA-L
h,GPRLSGONYQIRFK-UHFFFAOYSA-N
glyc2p,DHCLVCXQIBBOPH-UHFFFAOYSA-L
mobd,MEFBJEMVZONFCJ-UHFFFAOYSA-N
eig3p,HFYBTHCYPKEDQQ-RITPCOANSA-L
prbamp,RTQMRTSPTLIIHM-KEOHHSTQSA-J
malthx,OCIBBXPLUVYKCH-QXVNYKTNSA-N
coa,RGJOEKWQDUBAIZ-IBOSZNHHSA-J
4ampm,SSWDVESQMBHOQT-UHFFFAOYSA-N
26dap__M,GMKMEZVLHJARHF-SYDPRGILSA-N
dttp,NHVNXKFIZYSCEB-XLPZGREQSA-J
2me4p,XMWHRVNVKDKBRG-UHNVWZDZSA-L
dcyt,CKTSBUTUHBMZGZ-SHYZEUOFSA-N
phthr,FKHAKIJOKDGEII-GBXIJSLDSA-L
adp,XTWYTFMLZFPYCI-KQYNXXCUSA-K
akg,KPGXRSRHYNQIFN-UHFFFAOYSA-L
23dhmb,JTEYKUFKXGDTEU-VKHMYHEASA-M
murein4p4p,VTZDBMVDVOTCFD-UHFFFAOYSA-G
nac,PVNIIMVLHYAWGP-UHFFFAOYSA-M
xylu__D,ZAQJHHRNXZUBTE-WUJLRWPWSA-N
ppal,NBBJYMSMWIIQGU-UHFFFAOYSA-N
3omrsACP,NA
nadph,ACFIXJIJDZMPPO-NNYOXOHSSA-J
uaagmda,OXJNZXDFVLDLEI-MBCYCBSHSA-J
hpyr,HHDDCCUIIUWNGJ-UHFFFAOYSA-M
ethso3,CCIVGXIOQKPBKL-UHFFFAOYSA-M
feenter,NGILTSZTOFYVBF-UVJOBNTFSA-H
mal__L,BJEPYKJPYRNKOW-REOHCLBHSA-L
g3pc,SUHOQUVVVLNYQR-MRVPVSSYSA-N
3oocoa,WPIVBCGRGVNDDT-CECATXLMSA-J
thmpp,AYEKOFBPNLCAJY-UHFFFAOYSA-L
mal__D,BJEPYKJPYRNKOW-UWTATZPHSA-L
pg180,FVJZSBGHRPJMMA-IOLBBIBUSA-M
tartr__L,FEWJPZIEWOKRBE-JCYAYHJZSA-L
agm,QYPPJABKJHAVHS-UHFFFAOYSA-P
3odecACP,NA
2tdecg3p,NA
dca,NA
fprica,ABCOOORLYAOBOZ-KQYNXXCUSA-L
met__D,FFEARJCKVFRZRR-SCSAIBSYSA-N
ade,GFFGJBXGBJISGV-UHFFFAOYSA-N
hg2,BQPIGGFYSBELGY-UHFFFAOYSA-N
udpLa4o,URJZIQLTPCJVMW-QNSCKLTRSA-L
CDP_4keto_6deox_glc,NA
ps181,NA
12dgr161,NA
isetac,SUMDYPCJJOFFON-UHFFFAOYSA-M
chor,WTFXTQVDAKGDEY-HTQZYQBOSA-L
trnalys,NA
4hthr,JBNUARFQOCGDRK-GBXIJSLDSA-N
1agpe181,NA
4ppcys,XQYALQVLCNHCFT-CBAPKCEASA-K
thym,RWQNBRDOKXIBIV-UHFFFAOYSA-N
2agpg120,NA
g6p,NBSCHQHZLSJFNQ-GASJEMHNSA-L
val__L,KZSNJWFQEVHDMF-BYPYZUCNSA-N
hcys__L,FFFHZYDWPBMWHY-UHFFFAOYSA-N
actp,LIPOUNRJVLNBCD-UHFFFAOYSA-L
tyr__L,OUYCCCASQSFEME-QMMMGPOBSA-N
3hcpalm9eACP,NA
murein5px4px4p,UVVIMBIDZMDRCG-UHFFFAOYSA-D
thrp,USRGIUJOYOXOQJ-GBXIJSLDSA-L
but2eACP,NA
histd,ZQISRDCJNBUVMM-YFKPBYRVSA-O
3hodcoa,WZMAIEGYXCOYSH-SFKGBVSGSA-J
ni2,VEQPNABPJHWNSG-UHFFFAOYSA-N
dcamp,OFBHPPMPBOJXRT-DPXQIYNJSA-J
cdpdodecg,PDCWLWQTNQCGRI-IGIWICMZSA-L
hdcea,NA
ala__L,QNAYBMKLOCPYGJ-REOHCLBHSA-N
pheme,KABFMIBPWCXCRK-RGGAHWMASA-J
3opalmACP,NA
acmum,MNLRQHMNZILYPY-MKFCKLDKSA-M
23dhmp,PDGXJDXVGMHUIR-UJURSFKZSA-M
asptrna,NA
eca4und,CVYQIROAIKSYLV-HBQGRVRBSA-H
e4p,NGHMDNPXVRFFGS-IUYQGCFVSA-L
so2,RAHZWNYVWXNFOC-UHFFFAOYSA-N
gmhep7p,SDADNVAZGVDAIM-ZUHYCWGWSA-L
3dhq,WVMWZWGZRAXUBK-SYTVJDICSA-M
3ohdcoa,NQMPLXPCRJOSHL-BBECNAHFSA-J
gua,UYTPUPDQBNUYGX-UHFFFAOYSA-N
inost,CDAISMWEOUEBRE-GPIVLXJGSA-N
2h3oppan,QWBAFPFNGRFSFB-UHFFFAOYSA-M
cdpdodec11eg,KISJWPWNABZPGN-IGIWICMZSA-L
cyan,LELOWRISYMNNSU-UHFFFAOYSA-N
lps_penta,NA
1agpg181,FQQQKGAFQIIGLQ-SNZQZGEVSA-M
clpn141,NA
2pg,GXIURPTVHJPJLF-UWTATZPHSA-K
alltn,POJWUDADGALRAB-UHFFFAOYSA-N
pgp180,UZNYMWWMHBZMLI-IOLBBIBUSA-K
4abz,ALYNCZNDIQEVRV-UHFFFAOYSA-M
odecoa,NA
all6p,VFRROHXSMXFLSN-BGPJRJDNSA-L
ps140,NA
pa140,OZSITQMWYBNPMW-GDLZYMKVSA-L
pa141,NA
cytd,UHDGCWIWMRVCDJ-XVFCMESISA-N
2oph,VUNQJPPPTJIREN-CMAXTTDKSA-N
murein5p5p5p,FOZGDVCGOFWZKF-SSRSPRHQSA-G
ser__D,MTCFGRXMJLQNBG-UWTATZPHSA-N
2pglyc,ASCFNMCAHFUBCO-UHFFFAOYSA-K
cdpdddecg,NA
met__L,FFEARJCKVFRZRR-BYPYZUCNSA-N
asp__L,CKLJMWTZIZZHCS-REOHCLBHSA-M
gal1p,HXXFSFRBOHSIMQ-FPRJBGLDSA-L
sbt6p,GACTWZZMVMUKNG-SLPGGIOYSA-L
3hcinnm,KKSDGJDHHZEWEP-SNAWJCMRSA-M
pyr,LCTONWCANYUPML-UHFFFAOYSA-M
butACP,NA
4per,ZCZXOHUILRHRQJ-PWNYCUMCSA-K
6hmhpt,CQQNNQTXUGLUEV-UHFFFAOYSA-N
tungs,PBYZMCDFOULPGH-UHFFFAOYSA-N
3ig3p,NQEQTYPJSIEPHW-MNOVXSKESA-L
no2,IOVCWXUNBOPUCH-UHFFFAOYSA-M
pppn,XMIIGOLPHOKFCH-UHFFFAOYSA-M
5mtr,ACWASDPGAVYCNI-JKUQZMGJSA-N
cdigmp,NA
hdeACP,NA
lps_tetra,NA
dad_5,XGYIMTFOTBMPFP-KQYNXXCUSA-N
2agpe180,KIHAGWUUUHJRMS-JOCHJYFZSA-N
glyc,PEDCQBHIVMGVHV-UHFFFAOYSA-N
apg140,HLSZVIULNVUBQI-YWPUXERESA-M
actACP,NA
betald,SXKNCCSPZDCRFD-UHFFFAOYSA-N
alltt,NUCLJNSWZCHRKL-UHFFFAOYSA-M
ttdca,NA
fdp,RNBGYGVWRKECFJ-VRPWFDPXSA-J
histrna,NA
camp,IVOMOUWHDPKRLL-KQYNXXCUSA-M
2agpg180,ZYKIFISVQNGKFE-UHFFFAOYSA-M
amob,UOKVQQMBGVMXPU-CJPDYEHRSA-N
myrsACP,NA
nad,BAWFJGJZGIEFAR-NNYOXOHSSA-M
5drib,WDRISBUVHBMJEF-MROZADKFSA-N
fe3dhbzs,IHUQSEJNRLOEKL-UHFFFAOYSA-N
gsn,NYHBQMYGNKIUIF-UUOKFMHZSA-N
mqn8,LXKDFTDVRVLXFY-WQWYCSGDSA-N
pppg9,UHSGPDMIQQYNAX-UHFFFAOYSA-L
nadp,XJLXINKUBYWONI-NNYOXOHSSA-K
op4en,NOXRYJAWRSNUJD-UHFFFAOYSA-M
q8,ICFIZJQGJAJRSU-SGHXUWJISA-N
12dgr160,NA
phe__L,COLNVLDHVKWLRT-QMMMGPOBSA-N
udpg,HSCJRCZFDFQWRP-RDKQLNKOSA-L
methf,MEANFMOQMXYMCT-OLZOCXBDSA-M
3cmp,UOOOPKANIPLQPU-XVFCMESISA-L
Nmtrp,CZCIKBSVHDNIDH-NSHDSACASA-N
btcoa,CRFNGMNYKDXRTN-CITAKDKDSA-J
malACP,NA
um4p,NA
acACP,NA
lgt__S,VDYDCVUWILIYQF-CSMHCCOUSA-M
cl,VEXZGXHMUGYJMC-UHFFFAOYSA-M
ttdcea,NA
3hpalmACP,NA
1pyr5c,DWAKNKKXGALPNW-UHFFFAOYSA-M
ocdcaACP,NA
tyrtrna,NA
gam1p,YMJBYRVFGYXULK-QZABAPFNSA-M
dsbdox,NA
trnaval,NA
2mahmp,AGQJQCFEPUVXNK-UHFFFAOYSA-K
cdpdtdecg,ICFWXMWHAMIZGF-WNAWUNHNSA-L
5aizc,XFVULMDJZXYMSG-ZIYNGMLESA-L
dhnpt,YQIFAMYNGGOTFB-XINAWCOVSA-N
hdca,IPCSVZSSVZVIGE-UHFFFAOYSA-M
acnam,SQVRNKJHWKZAKO-LUWBGTNYSA-M
mn2,WAEMQWOKJMHJLA-UHFFFAOYSA-N
acgal,OVRNDRQMDRJTHS-KEWYIRBNSA-N
maltttr,LUEWUZLMQUOBSB-ZLBHSGTGSA-N
minohp,IMQLKJBTEOYOSI-GPIVLXJGSA-B
2aobut,SAUCHDKDCUROAO-VKHMYHEASA-N
trnacys,NA
3ocddec5eACP,NA
dtbt,AUTOLBMXDDTRRT-UHFFFAOYSA-M
LalaLglu,VYZAGTDAHUIRQA-WHFBIAKZSA-M
pran,PMFMJXPRNJUYMB-GWOFURMSSA-K
udpLa4n,GWBAKYBSWHQNMQ-IAZOVDBXSA-M
mql8,OIEZRVBFVPGODT-WQWYCSGDSA-N
aicar,NOTGFIUVDGNKRI-UUOKFMHZSA-L
sbzcoa,AVOVYFCDODUXLY-HSJNEKGZSA-I
frulys,BFSYFTQDGRDJNV-AYHFEMFVSA-O
trptrna,NA
sucglu,JCNBNOQGFSXOML-YFKPBYRVSA-K
2ippm,NJMGRJLQRLFQQX-HYXAFXHYSA-L
frdp,VWFJDQUYCIWHTN-YFVJMOTDSA-K
amp,UDMBCSSLTHHNCD-KQYNXXCUSA-L
murein4px4p,NA
clpn140,SDCJNZZAOLRVCP-GTOSQJSUSA-L
sucsal,UIUJIQZEACWQSV-UHFFFAOYSA-M
25drapp,OCLCLRXKNJCOJD-UMMCILCDSA-L
acon_C,GTZCVFVGUGFEME-IWQZZHSRSA-K
gal,WQZGKKKJIJFFOK-PHYPRBDBSA-N
fmn,ANKZYBDXHMZBDK-SCRDCRAPSA-K
mmet,YDBYJHTYSHBBAU-YFKPBYRVSA-O
dms,QMMFVYPAHWMCMS-UHFFFAOYSA-N
3hhexACP,NA
trnamet,NA
g1p,HXXFSFRBOHSIMQ-GASJEMHNSA-L
ppa,NA
23ccmp,NMPZCCZXCOMSDQ-XVFCMESISA-M
12dgr120,NA
cystrna,NA
u23ga,KOJCFMYSTWNMQW-RUAJDYCTSA-L
glyclt,AEMRFAOFKBGASW-UHFFFAOYSA-M
lipidX,HEHQDWUWJVPREQ-XQJZMFRCSA-L
4mop,BKAJNAXTPSGJCU-UHFFFAOYSA-M
cbp,FFQKYPRQEYGKAF-UHFFFAOYSA-L
cpgn,FQIVLXIUJLOKPL-DWZMLRRXSA-N
o2,MYMOFIZGZYHOMD-UHFFFAOYSA-N
fru,RFSUNEUAIZKAJO-VRPWFDPXSA-N
3oddcoa,HQANBZHVWIDNQZ-GMHMEAMDSA-J
pi,NBIIXXVUZAFLBC-UHFFFAOYSA-L
ala__D,QNAYBMKLOCPYGJ-UWTATZPHSA-N
laur_kdo2lipid4,NA
dudp,QHWZTVCCBMIIKE-SHYZEUOFSA-K
2ddecg3p,NA
ppcoa,QAQREVBBADEHPA-IEXPHMLFSA-J
ipdp,NUHSROFQTUXZQQ-UHFFFAOYSA-K
pacald,DTUQWGWMVIHBKE-UHFFFAOYSA-N
idon__L,RGHNJXZEOKUKBD-SKNVOMKLSA-M
glutrna,NA
psclys,BFSYFTQDGRDJNV-CDEVMZEPSA-O
ugmda,IMWOXEZVYQDRDF-MCZXNMLPSA-J
3hcmrs7eACP,NA
dsbdrd,NA
galt,FBPFZTCFMRRESA-GUCUJZIJSA-N
cdp,ZWIADYZPOWUWEW-XVFCMESISA-K
ap5a,OIMACDRJUANHTJ-XPWFQUROSA-I
gcald,WGCNASOHLSPBMP-UHFFFAOYSA-N
dtdpglu,YSYKRGRSMLTJNL-URARBOGNSA-L
gdpmann,MVMSCBBUIHUTGJ-GDJBGNAASA-L
pram,SKCBPEVYGOQGJN-TXICZTDVSA-M
nadh,BOPGDPNILDQYTO-NNYOXOHSSA-L
fecrm,GGUNGDGGXMHBMJ-OCIDDWSYSA-N
2ombzl,CZFRMASEEPTBAQ-MYCGWMCTSA-N
tma,GETQZCLCWQTVFV-UHFFFAOYSA-O
dkmpp,HKEAOVFNWRDVAJ-UHFFFAOYSA-L
clpn180,NA
kdo,NNLZBVFSCVTSLA-HXUQBWEZSA-M
pydxn,LXNHXLLTXMVWPM-UHFFFAOYSA-N
udpacgal,LFTYTUAZOPRMMI-LDDHHVEYSA-L
fmnh2,YTNIXZGTHTVJBW-SCRDCRAPSA-L
duri,MXHRCPNRJAMMIM-SHYZEUOFSA-N
pnto__R,GHOKWGTUZJEAQD-ZETCQYMHSA-M
5mdr1p,JTFITTQBRJDSTL-KVTDHHQDSA-L
3dhguln,WTAHRPBPWHCMHW-LWKDLAHASA-M
sucbz,YIVWQNVQRXFZJB-UHFFFAOYSA-L
ala_B,UCMIRNVEIXFBKS-UHFFFAOYSA-N
dctp,RGWHQCVHVJXOKC-SHYZEUOFSA-J
3ump,FOGRQMPFHUHIGU-XVFCMESISA-L
hco3,BVKZGUZCCUSVTD-UHFFFAOYSA-M
sucorn,VWXQFHJBQHTHMK-LURJTMIESA-M
murein4px4px4p,NA
dsbcrd,NA
6pgl,IJOJIVNDFQSGAB-SQOUGZDYSA-L
damp,KHWCHTKSEGGWEX-RRKCRQDMSA-L
ca2,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
galctn__D,RGHNJXZEOKUKBD-MGCNEYSASA-M
toct2eACP,NA
3c3hmp,BITYXLXUCSKTJS-ZETCQYMHSA-L
o2s,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
so4,QAOWNCQODCNURD-UHFFFAOYSA-L
pa160,PORPENFLTBBHSG-MGBGTMOVSA-L
btnso,KCSKCIQYNAOBNQ-YBSFLMRUSA-M
3c4mop,HIIZAGQWABAMRR-BYPYZUCNSA-L
fe3dcit,NA
rbl__L,ZAQJHHRNXZUBTE-UCORVYFPSA-N
13dpg,LJQLQCAXBUHEAZ-UWTATZPHSA-J
34hpp,KKADPXVIOXHVKN-UHFFFAOYSA-M
so3,LSNNMFCWUKXFEE-UHFFFAOYSA-L
eca3und,AEBNALYOCQHPHC-FKUZKRBFSA-I
thdp,CXMBCXQHOXUCEO-BYPYZUCNSA-L
colipa,SFVRSCGTAWOHDB-JMYCZVSXSA-C
h2s,RWSOTUBLDIXVET-UHFFFAOYSA-M
murein3px4p,LOVDDQLBOGPFKC-UHFFFAOYSA-H
murein5px3p,NA
spmd,ATHGHQPFGPMSJY-UHFFFAOYSA-Q
glucys,RITKHVBHSGLULN-WHFBIAKZSA-M
grdp,GVVPGTZRZFNKDS-JXMROGBWSA-K
CDP_4keto_36dideox_glc,NA
dcmp,NCMVOABPESMRCP-SHYZEUOFSA-L
dtdp4aaddg,YHXQWYBLXUELDA-ZCVKINLTSA-L
mana,RGHNJXZEOKUKBD-MBMOQRBOSA-M
pe140,NA
stcoa,SIARJEKBADXQJG-LFZQUHGESA-J
malthp,ZHZITDGOAFCURV-VVTKTIMZSA-N
anhgm4p,ZTOWCORYLXDAAW-JOUWMGDHSA-L
unagamu,IGGGNUSEBUZFTR-YETNCWQZSA-K
csn,OPTASPLRGRRNAP-UHFFFAOYSA-N
2dhguln,NA
rml,QZNPNKJXABGCRC-FUTKDDECSA-N
xmp,DCTLYFZHFGENCW-UUOKFMHZSA-L
ribflv,AUNGANRZJHBGPY-SCRDCRAPSA-M
5dglcn,IZSRJDGCGRAUAR-MROZADKFSA-M
4abut,BTCSSZJGUNDROE-UHFFFAOYSA-N
galctn__L,RGHNJXZEOKUKBD-RSJOWCBRSA-M
man1p,HXXFSFRBOHSIMQ-RWOPYEJCSA-L
clpn120,NA
rmn,PNNNRSAQSRJVSB-BXKVDMCESA-N
14glucan,NA
octa,WWZKQHOCKIZLMA-UHFFFAOYSA-M
trdox,NA
4ppan,XHFVGHPGDLDEQO-ZETCQYMHSA-K
ctp,PCDQPRRSZKQHHS-XVFCMESISA-J
pppi,UNXRWKVEANCORM-UHFFFAOYSA-I
2tdec7eg3p,NA
pg160,BIABMEZBCHDPBV-MPQUPPDSSA-M
2agpg140,NHYJQQUDLXESED-UHFFFAOYSA-M
nh4,QGZKDVFQNNGYKY-UHFFFAOYSA-O
h2o,XLYOFNOQVPJJNP-UHFFFAOYSA-N
uamr,NQBRVZNDBBMBLJ-MQTLHLSBSA-K
trnaala,NA
ohpb,MZJFVXDTNBHTKZ-UWTATZPHSA-K
5pg35pg,ZEHOHLFQOXAZHX-MHARETSRSA-K
fldox,NA
2dr5p,ALQNUOMIEBHXQG-CRCLSJGQSA-L
acser,VZXPDPZARILFQX-BYPYZUCNSA-N
iletrna,NA
ascb6p,KIENGQUGHPTFGC-JLAZNSOCSA-K
ppi,XPPKVPWEQAFLFU-UHFFFAOYSA-K
pe141,NA
arab__L,PYMYPHUHKUWMLA-VAYJURFESA-N
8aonn,GUAHPAJOXVYFON-UHFFFAOYSA-N
urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N
3mop,JVQYSWDUAOAHFM-BYPYZUCNSA-M
adn,OIRDTQYFTABQOQ-KQYNXXCUSA-N
acgam,OVRNDRQMDRJTHS-RTRLPJTCSA-N
mercppyr,OJOLFAIGOXZBCI-UHFFFAOYSA-M
u3aga,TZSJGZGYQDNRRX-MPLCHSTDSA-L
fruur,PTCIWUZVDIQTOW-XDJBDKDSSA-M
ahcys,ZJUKTBDSGOFHSH-WFMPWKQPSA-N
2cpr5p,QKMBYNRMPRKVTO-MNOVXSKESA-K
pan4p,JDMUPRLRUUMCTL-VIFPVBQESA-L
glyald,MNQZXJOMYWMBOU-VKHMYHEASA-N
xyl__D,SRBFZHDQGSBBOR-IOVATXLUSA-N
progly,RNKSNIBMTUYWSH-YFKPBYRVSA-N
ura,ISAKRJDGNUQOIC-UHFFFAOYSA-N
btal,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N
ddcacoa,YMCXGHLSVALICC-GMHMEAMDSA-J
selnp,JRPHGDYSKGJTKZ-UHFFFAOYSA-K
2omph,MYNOBJRQIKYBRD-MGHGRUFNSA-N
1agpe140,RPXHXZNGZBHSMJ-GOSISDBHSA-N
5apru,LZEXYCAGPMYXLX-UMMCILCDSA-L
seln,SPVXKVOXSXTJOY-UHFFFAOYSA-M
3gmp,ZDPUTNZENXVHJC-UUOKFMHZSA-L
occoa,KQMZYOXOBSXMII-CECATXLMSA-J
etoh,LFQSCWFLJHTTHZ-UHFFFAOYSA-N
acmum6p,NMEMTQKUEVNSPV-MKFCKLDKSA-K
gbbtn,JHPNVNIEXXLNTR-UHFFFAOYSA-N
all__D,WQZGKKKJIJFFOK-IVMDWMLBSA-N
prbatp,RKNHJBVBFHDXGR-KEOHHSTQSA-H
sucarg,UMOXFSXIFQOWTD-LURJTMIESA-M
fpram,PMCOGCVKOAOZQM-ZRTZXPPTSA-M
uLa4fn,YYVYMEXYAGAGTM-MOVGJWTDSA-M
aconm,BRYKYSQCLNCYQW-DUXPYHPUSA-L
dcdp,FTDHDKPUHBLBTL-SHYZEUOFSA-K
r15bp,AAAFZMYJJHWUPN-TXICZTDVSA-J
bglycogen,NA
adprib,SRNWOUGRCWSEMX-TYASJMOZSA-L
malt,GUBGYTABKSRVRQ-PICCSMPSSA-N
trnasecys,NA
1agpe180,BBYWOYAFBUOUFP-JOCHJYFZSA-N
xu5p__D,FNZLKVNUWIIPSJ-RFZPGFLSSA-L
man6pglyc,BOLXAGHGKNGVBE-MTXRGOKVSA-K
2dhglcn,VBUYCZFBVCCYFD-JJYYJPOSSA-M
4ahmmp,VUTBELPREDJDDH-UHFFFAOYSA-N
2ohph,YGTMSXVYLRCOLD-MGDAWYEDSA-N
ckdo,YWWJKULNWGRYAS-UOVSKDHASA-L
fald,WSFSSNUMVMOOMR-UHFFFAOYSA-N
toctd2eACP,NA
3hddcoa,IJFLXRCJWPKGKJ-LXIXEQKWSA-J
t3c5ddeceACP,NA
pro__L,ONIBWKKTOPOVIA-BYPYZUCNSA-N
dutp,AHCYMLUZIRLXAA-SHYZEUOFSA-J
hmgth,PIUSLWSYOYFRFR-BQBZGAKWSA-M
glu5p,PJRXVIJAERNUIP-VKHMYHEASA-L
sl2a6o,SDVXSCSNVVZWDD-LURJTMIESA-K
dmlz,SXDXRJZUAJBNFL-XKSSXDPKSA-M
udpgal,HSCJRCZFDFQWRP-ABVWGUQPSA-L
t3c11vaceACP,NA
cdpdhdec9eg,LBKBJHVQQNUXGQ-BQUKFSKHSA-L
cd2,WLZRMCYVCSSEQC-UHFFFAOYSA-N
imacp,YCFFMSOLUMRAMD-UHFFFAOYSA-L
ascb__L,CIWBSHSKHKDKBQ-JLAZNSOCSA-M
gmhep1p,KMEJCSKJXSBBAN-QTNLNCNHSA-L
ctbt,GUYHPGUANSLONG-SNAWJCMRSA-N
dsbcox,NA
acon_T,GTZCVFVGUGFEME-HNQUOIGGSA-K
nmn,DAYLJWODMCOQEW-TURQNECASA-M
g3pe,JZNWSCPGTDBMEW-YFKPBYRVSA-N
dann,KCEGBPIYGIWCDH-UHFFFAOYSA-O
gal_bD,WQZGKKKJIJFFOK-FPRJBGLDSA-N
udp,XCCTYIAWTASOJW-XVFCMESISA-K
hxan,FDGQSTZJBFJUBT-UHFFFAOYSA-N
dxyl,IGUZJYCAXLYZEE-RFZPGFLSSA-N
lps_hexa,NA
acg5sa,BCPSFKBPHHBDAI-LURJTMIESA-M
ptrc,KIDHWZJUCRJVML-UHFFFAOYSA-P
cpe160,DTFRUHREBAYLCS-UHFFFAOYSA-M
2ddg6p,OVPRPPOVAXRCED-WVZVXSGGSA-K
gmp,RQFCJASXJCIDSX-UUOKFMHZSA-L
dimp,PHNGFPPXDJJADG-RRKCRQDMSA-L
ocdcea,ZQPPMHVWECSIRJ-KTKRTIGZSA-M
apoACP,NA
2mecdp,SFRQRNJMIIUYDI-UHNVWZDZSA-L
ACP,NA
ppt,ABLZXFCXXLZCGV-UHFFFAOYSA-L
dhptd,UYTRITJAZOPLCZ-BYPYZUCNSA-N
gdp,QGWNDRXFNXRZMB-UUOKFMHZSA-K
23cgmp,UASRYODFRYWBRC-UUOKFMHZSA-M
lystrna,NA
2agpg160,ODJYINYQGFIIRK-UHFFFAOYSA-M
man6p,NBSCHQHZLSJFNQ-QTVWNMPRSA-L
malcoa,LTYOQGRJFJAKNA-DVVLENMVSA-I
3ocvac11eACP,NA
s7p,JDTUMPKOJBQPKX-GBNDHIKLSA-L
